name f1,E f1,R f1,R _REMOVE_ f1,name f2,E f2,R f2,R _REMOVE_ f2,tau,result
Gerald Harris,,,1524.6402758007582,John Salter,,,1475.3597241992418,453,0
Gray Maynard,0.6854512022289144,1632.2760299065742,1646.3664512275,Nate Diaz,0.3145487977710856,1564.618327333238,1551.0044240448346,453,2
Nick Catone,0.5030420417822596,1476.4166508082649,1500.4076489831562,Jesse Forbes,0.49695795821774036,1475.3597241992418,1450.991430900419,453,2
Rafael Dos Anjos,0.5332996951311564,1495.1144832877017,1517.6447717702213,Kyle Bradley,0.4667003048688436,1483.5278331223562,1460.9975446398366,453,2
Rick Story,0.4474698221185399,1506.3218254375095,1533.2345655773986,Jesse Lennox,0.5525301778814601,1524.6402758007582,1497.5470032041114,453,2
Rory MacDonald,,,1524.6402758007582,Mike Guymon,,,1475.3597241992418,453,1
Thiago Tavares,0.47115347341333746,1514.606823971811,1515.8990231985497,Nik Lentz,0.5288465265866625,1524.6402758007582,1523.2257887020164,453,3
Chael Sonnen,0.2927133880534156,1546.6742667837423,1579.2165099614924,Nate Marquardt,0.7072866119465844,1623.3048369766257,1595.5492530486117,457,2
Chris Tuchscherer,0.44763581012152576,1481.0276937361025,1508.112827124444,Tim Hague,0.5523641898784742,1499.2878323657874,1472.38317719966,457,2
Demian Maia,0.6454513436284387,1582.1224720945202,1598.4352488375066,Dan Miller,0.3545486563715613,1530.0849390282492,1513.1704745913732,457,2
Joey Beltran,,,1524.6402758007582,Rolles Gracie,,,1475.3597241992418,457,0
Mac Danzig,0.5248675253572568,1473.0621211222394,1495.377037462561,Justin Buchholz,0.4751324746427432,1464.4151235137883,1441.7479628837186,457,2
Matt Serra,0.6371625954442038,1537.4887092399924,1549.8061343549418,Frank Trigg,0.36283740455579616,1488.5810650443732,1471.8869231595977,457,0
Melvin Guillard,0.5526577302105171,1518.3632624042825,1536.8981733019468,Ronys Torres,0.4473422697894829,,1477.9547261901,457,2
Paulo Thiago,0.3062257606433232,1546.7344249767953,1580.226868824329,Mike Swick,0.6937742393566768,1617.769714551553,1592.2891136226501,457,1
Phil Davis,0.4138201564835264,,1528.8872660261823,Brian Stann,0.5861798435164736,1530.2438480068206,1501.9455999892286,457,2
Randy Couture,0.6679029612554186,1565.36519756576,1572.8045102233166,Mark Coleman,0.3320970387445814,1504.6755243854861,1488.4996815759066,457,1
Rob Emerson,0.6095895847914243,1486.9006449675792,1505.2365327856455,Phillipe Nover,0.39041041520857567,1448.1974163414052,1429.1812350122675,457,2
CB Dollaway,0.4849802015774112,1528.9969519369627,1553.1852032747622,Goran Reljic,0.5150197984225888,1534.216934905868,1508.9629807330211,459,2
Cain Velasquez,0.6128607633754488,1606.304247185889,1624.4865019009103,Antonio Rodrigo Nogueira,0.3871392366245512,1566.405321498393,1547.9360571750703,459,0
Chris Lytle,0.5315584428141708,1514.0814400343213,1527.200914137822,Brian Foster,0.46844155718582925,1503.10231913091,1480.2853827825538,459,1
George Sotiropoulos,0.4684551565734611,1580.0057489392195,1605.3641763064377,Joe Stevenson,0.5315448434265388,1590.9801260414924,1572.935504064992,459,2
James Te Huna,0.5668751966835719,,1521.3446292197318,Igor Pokrajac,0.4331248033164281,1476.625119930753,1455.3868802211773,459,0
Krzysztof Soszynski,0.5975471427227512,1534.0855008422197,1553.2853325708197,Stephan Bonnar,0.4024528572772488,1499.75406904165,1483.96087591661,459,0
Mirko Filipovic,0.6015965024342679,1492.1217013628764,1510.8329896715857,Anthony Perosh,0.3984034975657321,1456.3252693094,1436.9197594747684,459,0
Ryan Bader,0.6182656806428009,1565.8471158219072,1584.2756110447954,Keith Jardine,0.38173431935719915,1523.9643291292127,1509.944177759184,459,0
Wanderlei Silva,0.23666005445278343,1492.4048869402607,1528.8215708852542,Michael Bisping,0.7633399455472165,1594.123492836713,1564.1682447571106,459,2
Alessio Sakara,0.591366618653514,1534.5835015626174,1550.6192329339997,James Irvin,0.40863338134648597,1502.4789086506585,1484.792955394805,463,0
Brandon Vera,0.4127924950865096,1544.4670049214183,1529.3061640641695,Jon Jones,0.5872075049134904,1575.0789658555516,1594.7720710259541,463,6
Brendan Schaub,0.4980939896302341,1475.3597241992418,1499.970644835256,Chase Gormley,0.5019060103697659,1476.021943235765,1451.4110225997508,463,0
Cheick Kongo,0.5436892776394521,1537.6463781021823,1554.4055351254094,Paul Buentello,0.4563107223605479,1522.4283592548454,1500.997419173716,463,0
Clay Guida,0.6095952798160005,1542.270252229476,1557.5906482244425,Shannon Gugerty,0.3904047201839995,1503.564945093317,1484.93989423818,463,1
Duane Ludwig,0.5857369913375617,1530.0852994225868,1501.8084304082693,Darren Elkins,0.41426300866243826,,1528.8654420265277,463,6
Eliot Marshall,0.6023779547708856,1567.2856963271524,1538.2054729912961,Vladimir Matyushenko,0.3976220452291144,1531.2059733739013,1558.9213712875132,463,4
Eric Schafer,0.4574502809098054,1506.5733056349893,1485.5260271602467,Jason Brilz,0.5425497190901947,1521.3924345022654,1543.4761715124737,463,4
John Howard,0.6691651732695458,1561.1844217733474,1577.1557078610997,Daniel Roberts,0.33083482673045417,,1483.696277249731,463,0
Junior Dos Santos,0.5812925408521328,1585.1362090159,1605.111499571759,Gabriel Gonzaga,0.4187074591478672,1556.6393985483562,1540.2083367590208,463,0
Mike Pierce,0.5590749373212416,1520.6210476923775,1542.0977056344593,Julio Paulino,0.4409250626787584,,1478.2709696962577,463,2
Andre Winner,0.5006308508812255,1503.5508053155877,1527.874168422452,Rafaello Oliveira,0.4993691491187745,1503.331625153988,1479.0082620471237,464,2
Ben Saunders,0.2983641195170054,1576.7063207566057,1562.6934491443635,Jon Fitch,0.7016358804829945,1650.9793597940763,1661.1080776522524,464,4
Caol Uno,0.3840427969759139,1504.187546805228,1487.5658921249803,Gleison Tibau,0.6159572030240861,1545.2217296557512,1560.2924688771225,464,6
Charlie Brenneman,,,1524.6402758007582,Jason High,,,1475.3597241992418,464,2
Frank Mir,0.5190362950065545,1582.1042243445195,1569.0755689965624,Shane Carwin,0.48096370499344554,1575.487139602406,1600.5439851570327,464,6
Georges St-Pierre,0.7143664494062727,1695.8977548873265,1703.0676216621575,Dan Hardy,0.2856335505937273,1616.2753886783225,1602.6486594645103,464,2
Gerald Harris,0.570448599558301,1524.6402758007582,1545.7032939893054,Mario Miranda,0.42955140044169904,,1478.8314700450292,464,0
Jacob Volkmann,0.4609129517935346,1464.3467290413892,1490.6046787823227,Ronys Torres,0.5390870482064654,1477.9547261901,1451.5206363700993,464,2
Jim Miller,0.6135708727376609,1592.011862331003,1609.7914589159395,Mark Bocek,0.38642912726233913,1551.8528862080975,1534.073289623161,464,2
Kenny Florian,0.816270182012836,1629.5308574809114,1635.2263288832853,Takanori Gomi,0.18372981798716403,,1490.9456932239464,464,1
Kurt Pellegrino,0.7036644600593945,1575.7980572284293,1588.0762459880007,Fabricio Camoes,0.29633553994060546,1500.6816819205487,1486.150892680277,464,1
Matthew Riddle,0.6049636705066582,1537.0184515397561,1537.0184515397561,Greg Soto,0.3950363294933418,,1500.0,464,-1
Nate Diaz,0.6409236287130763,1551.0044240448346,1565.8821787233537,Rory Markham,0.3590763712869237,1500.6805330096292,1483.1905759762008,464,0
Nate Quarry,0.6654556526055865,1592.4257315917268,1564.8536418064355,Jorge Rivera,0.3345443473944135,1532.692647150301,1557.1331768760065,464,6
Ricardo Almeida,0.4501187651941658,1545.01287167159,1569.6451650702245,Matt Brown,0.5498812348058342,1562.4012277592465,1536.575685606963,464,1
Rob Emerson,0.44840704719462865,1505.2365327856455,1484.6053333172092,Nik Lentz,0.5515929528053714,1523.2257887020164,1545.0668805032194,464,4
Rodney Wallace,0.5027948430538771,1476.3307622454224,1451.6762577706108,Jared Hamman,0.4972051569461229,1475.3597241992418,1500.0142286740534,464,4
Ross Pearson,0.5220465640319961,1545.9138074338296,1569.1940500994774,Dennis Siver,0.4779534359680039,1538.249076706118,1516.838836602532,464,2
Rousimar Palhares,0.4626383343695588,1539.8633051063105,1565.4992358021561,Tomasz Drwal,0.5373616656304412,1552.8683182538266,1527.232387557981,464,1
Roy Nelson,0.4124456102807772,1524.6402758007582,1553.4509577929273,Stefan Struve,0.5875543897192228,1555.3765537206418,1527.3460770821373,464,0
Yushin Okami,0.8019165855490952,1599.3953757731147,1607.6026449830654,Lucio Linhares,0.19808341445090483,1477.9391593158898,1468.2261551046622,464,0
Alexander Gustafsson,0.48777861427910607,1524.6402758007582,1500.7220908897546,Phil Davis,0.5122213857208939,1528.8872660261823,1552.805450937186,466,5
Anderson Silva,0.7336801566990062,1686.4558981531898,1696.9069128303834,Demian Maia,0.2663198433009938,1598.4352488375066,1586.5052754126364,466,2
BJ Penn,0.568777116447838,1633.81440409598,1621.0732161055225,Frankie Edgar,0.431222883552162,1609.7663409348868,1635.2450878423342,466,4
DaMarques Johnson,0.403919949246982,1500.8112558891985,1529.8452311373876,Brad Blackburn,0.596080050753018,1534.6131127391097,1506.1759021086257,466,0
Jon Madsen,0.6849308050688604,1524.6402758007582,1540.089668298749,Mostapha Al-Turk,0.3150691949311396,1457.1921246011311,1441.845677097073,466,2
Kendall Grove,0.5339960114716323,1542.1817433369033,1520.0564733574029,Mark Munoz,0.46600398852836766,1530.3520674626282,1556.1311039480486,466,6
Matt Hughes,0.7968967529259515,1618.7370381143714,1622.3751543674045,Renzo Gracie,0.20310324707404848,,1489.9909599521318,466,0
Nick Osipczak,0.5623468028146678,1555.009390550967,1527.6185004629772,Rick Story,0.43765319718533224,1533.2345655773986,1560.3822566383626,466,4
Paul Kelly,0.5506867902625138,1527.3408267439293,1548.443123936796,Matt Veach,0.44931320973748623,1509.6697323662388,1487.7845030355095,466,1
Terry Etim,0.6458884618150644,1569.8482614783577,1540.9152608826214,Rafael Dos Anjos,0.35411153818493557,1517.6447717702213,1548.458193909129,466,5
Jason MacDonald,0.591398029248278,1507.475607398099,1484.267762998943,John Salter,0.408601970751722,1475.3597241992418,1504.3588787449341,470,6
Joey Beltran,0.6460296118596293,1524.6402758007582,1541.9971851623413,Tim Hague,0.35397038814037074,1472.38317719966,1455.2950054631679,470,2
Josh Koscheck,0.6057368993733527,1603.035488747604,1611.8673846476308,Paul Daley,0.39426310062664727,1565.7359093206783,1546.5320706912735,470,2
Kevin Ferguson,0.4881591892113748,1520.5255874575387,1496.5887410855034,Matt Mitrione,0.5118408107886252,1524.6402758007582,1548.5771221727935,470,6
Lyoto Machida,0.8190112155888069,1665.8532231375943,1630.4058154216755,Mauricio Rua,0.18098878441119315,1534.7255859585468,1573.7981810185647,470,6
Marcus Davis,0.6154828108353283,1558.680127040434,1571.7335267822411,Jonathan Goulet,0.3845171891646717,1517.8200931312908,1501.1779064082432,470,0
Patrick Cote,0.46119926413288415,1531.8328587476028,1512.7238054699098,Alan Belcher,0.5388007358671159,1545.3407736486008,1563.4393134300174,470,5
Sam Stout,0.5446053936549041,1528.9756565428672,1505.404734599759,Jeremy Stephens,0.4553946063450959,1513.4368454185064,1537.0077673616147,470,4
TJ Grant,0.4328463878241544,1525.2228172329337,1504.3268506253366,Johny Hendricks,0.5671536121758456,1548.6961981971435,1569.7793585788381,470,4
Tom Lawlor,0.7406055697300638,1525.2261844812822,1489.4729249189847,Joe Doerksen,0.25939443026993625,1434.1009190442285,1468.1761668177182,470,5
Yoshiyuki Yoshida,0.599728997881615,1510.4799081363776,1481.8686170649455,Mike Guymon,0.40027100211838496,1475.3597241992418,1504.767387118255,470,4
Aaron Riley,0.5034369352966163,1481.144160403129,1503.991017294981,Joe Brammer,0.49656306470338374,1479.9500279680844,1455.6010982408081,473,2
Amir Sadollah,0.4347168229002459,1545.510695211439,1524.771645411312,Dong Hyun Kim,0.5652831770997542,1568.3226179955066,1589.0616677956336,473,4
Diego Sanchez,0.6352676091936598,1613.26803974423,1593.5752727200463,John Hathaway,0.36473239080634023,1565.0715639831365,1595.7395587314065,473,4
Efrain Escudero,0.679916168828698,1528.4568293441694,1543.9091034902217,Dan Lauzon,0.320083831171302,1463.0185028446954,1447.4278015289358,473,2
Jason Brilz,0.5265620965543132,1543.4761715124737,1518.3554562145403,Rogerio Nogueira,0.4734379034456868,1534.23885760677,1560.0587874352336,473,4
Jesse Forbes,0.4844537794037515,1450.991430900419,1427.394568327462,Ryan Jensen,0.5155462205962484,1456.3944827202797,1479.1471804100681,473,5
Luiz Cane,0.6084811374510002,1538.2988859243087,1509.7211599183302,Cyrille Diabate,0.3915188625489998,,1529.9862860927033,473,6
Melvin Guillard,0.6046326902095697,1536.8981733019468,1552.4133129411375,Waylon Lowe,0.39536730979043033,,1480.51608088832,473,0
Michael Bisping,0.6427071736925266,1564.1682447571106,1577.2907209250677,Dan Miller,0.3572928263074734,1513.1704745913732,1496.3899766175327,473,2
Quinton Jackson,0.33852072847089487,1591.8981611337401,1576.3228290398804,Rashad Evans,0.6614792715291051,1650.0843556693617,1662.517379409659,473,4
Todd Duffee,0.49952920278138047,1528.533400403186,1504.0390263350873,Mike Russow,0.5004707972186195,1528.6969721588405,1553.1913462269392,473,6
Ben Rothwell,0.5078847641716373,1487.5552578816241,1511.6860886796505,Gilbert Yvel,0.4921152358283627,1484.8155831109123,1460.6847523128858,475,2
Carlos Condit,0.4625369833780651,1511.5998514541939,1537.7786975700892,Rory MacDonald,0.537463016621935,1524.6402758007582,1498.2858202381913,475,0
Chuck Liddell,0.47326056199544925,1588.1880039913815,1579.710655808526,Rich Franklin,0.5267394380045507,1597.48710817784,1608.0886278495734,475,6
David Loiseau,0.5773960080100263,1505.9395064013897,1480.9493825545985,Mario Miranda,0.42260399198997367,1478.8314700450292,1507.1440366114612,475,6
James Wilks,0.583528750616193,1502.390506848706,1522.6760640166005,Peter Sobotta,0.416471249383807,1473.0950602571436,1452.6734262181023,475,2
Mac Danzig,0.3984225296227422,1495.377037462561,1477.0456246696708,Matt Wiman,0.6015774703772578,1531.1665723911738,1548.4105924753087,475,5
Mike Pyle,0.43973359866608885,1476.5060173969096,1503.553275599716,Jesse Lennox,0.5602664013339111,1497.5470032041114,1470.2574456888563,475,1
Mirko Filipovic,0.4645707826156291,1510.8329896715857,1535.4680774878818,Pat Barry,0.5354292173843709,1523.1630242908593,1497.3147987727086,475,1
Paulo Thiago,0.5411983638294429,1580.226868824329,1554.4079006410302,Martin Kampmann,0.45880163617055714,1565.880565434897,1588.3042533556943,475,4
Ricardo Funch,0.4407370730055538,1479.3127103623417,1457.7012036240626,Claude Patrick,0.5592629269944462,,1521.7197660689515,475,5
Tyson Griffin,0.5691666678999651,1593.2671401123582,1569.6846302806562,Evan Dunham,0.43083333210003494,1569.0811075579888,1596.5580324467019,475,4
Brad Tavares,,,1524.6402758007582,Seth Baczynski,,,1475.3597241992418,476,2
Chris Camozzi,,,1524.6402758007582,James Hammortree,,,1475.3597241992418,476,2
Chris Leben,0.377300637617435,1527.993875593306,1545.4335925307248,Aaron Simpson,0.622699362382565,1571.5120519707418,1541.4507982582486,476,0
Court McGee,,,1524.6402758007582,Kris McCray,,,1475.3597241992418,476,1
James McSweeney,0.570448599558301,1524.6402758007582,1496.668374846012,Travis Browne,0.42955140044169904,,1528.1120216465456,476,6
Jamie Yager,,,1475.3597241992418,Rich Attonito,,,1524.6402758007582,476,6
John Gunderson,0.4197860812301021,1471.8879783534544,1500.3387209461496,Mark Holst,0.5802139187698979,,1471.406738036142,476,2
Josh Bryant,,,1475.3597241992418,Kyle Noke,,,1524.6402758007582,476,6
Keith Jardine,0.3206667390014903,1509.944177759184,1499.0583415832214,Matt Hamill,0.6793332609985097,1575.14997044373,1588.4362834899669,476,4
Spencer Fisher,0.6278524605850646,1562.267326356042,1540.9533009292506,Dennis Siver,0.3721475394149354,1516.838836602532,1544.0127528227165,476,4
Brendan Schaub,0.4765820613099857,1499.970644835256,1525.4653807472969,Chris Tuchscherer,0.5234179386900143,1508.112827124444,1482.6180912124032,478,0
Brock Lesnar,0.4311348139450761,1576.4647325843625,1603.6036027675825,Shane Carwin,0.5688651860549239,1600.5439851570327,1573.4051149738127,478,1
Chris Leben,0.5404990276343477,1545.4335925307248,1556.9678144311945,Yoshihiro Akiyama,0.45950097236565235,1531.3318960828312,1508.800303056617,478,1
Chris Lytle,0.47304340199270484,1527.200914137822,1540.4283819754658,Matt Brown,0.5269565980072952,1536.575685606963,1512.330422842441,478,1
Forrest Petz,0.4849935958982594,1478.4809521439356,1455.7029016092947,Daniel Roberts,0.5150064041017406,1483.696277249731,1507.4778990096172,478,4
George Sotiropoulos,0.5495950465043337,1605.3641763064377,1626.5177479794315,Kurt Pellegrino,0.45040495349566634,1588.0762459880007,1570.4013002486258,478,2
Gerald Harris,0.6285913949587595,1545.7032939893054,1563.793931701655,David Branch,0.3714086050412405,,1481.696779074018,478,0
Jon Madsen,0.6133816636976588,1540.089668298749,1558.9211443605932,Karlos Vemola,0.3866183363023412,,1480.94723512776,478,2
Kendall Grove,0.5318863060163481,1520.0564733574029,1538.4263515676766,Goran Reljic,0.4681136939836519,1508.9629807330211,1486.162014004995,478,2
Krzysztof Soszynski,0.6895737504949289,1553.2853325708197,1520.899037434192,Stephan Bonnar,0.31042624950507114,1483.96087591661,1509.2872033451133,478,6
Seth Petruzelli,0.3803123963487045,1457.5935346038648,1439.069209409256,Ricardo Romero,0.6196876036512955,,1518.7420046729587,478,5
Brian Stann,0.5080701764165643,1501.9455999892286,1525.4141122989206,Mike Massenzio,0.49192982358343573,1499.1414900032617,1475.180482914156,482,1
DaMarques Johnson,0.4793655383752274,1529.8452311373876,1506.7035195175347,Matthew Riddle,0.5206344616247727,1537.0184515397561,1559.5321765662757,482,6
Darren Elkins,0.5823251434019081,1528.8654420265277,1500.3111757047086,Charles Oliveira,0.4176748565980919,,1528.6973042782781,482,5
James Irvin,0.5838382459202972,1484.792955394805,1460.602552212307,Igor Pokrajac,0.4161617540797028,1455.3868802211773,1483.8245794187633,482,5
John Howard,0.7032162141799049,1577.1557078610997,1543.607348750368,Jake Ellenberger,0.2967837858200951,1502.2259667954904,1536.4783497276687,482,6
Jon Jones,0.6017462389947698,1594.7720710259541,1613.4763268563568,Vladimir Matyushenko,0.39825376100523024,1558.9213712875132,1541.0813308074005,482,0
Mark Munoz,0.35604126394650865,1556.1311039480486,1539.145431632392,Yushin Okami,0.6439587360534913,1607.6026449830654,1621.574538436705,482,4
Paul Kelly,0.6605821860086029,1548.443123936796,1518.0497504826901,Jacob Volkmann,0.33941781399139714,1490.6046787823227,1522.4947526946803,482,4
Rob Kimmons,0.5657483777440606,1490.6258521968891,1511.3427086545435,Steve Steinbeiss,0.4342516222559394,1467.6494786424807,1446.3559854573168,482,2
Tyson Griffin,0.7122866001605309,1569.6846302806562,1541.7328350994285,Takanori Gomi,0.2877133998394691,1490.9456932239464,1525.8726090696691,482,6
Anderson Silva,0.7949394808612351,1696.9069128303834,1704.4382752794902,Chael Sonnen,0.20506051913876489,1579.2165099614924,1570.0306884564434,483,1
Ben Saunders,0.8337032536720209,1562.6934491443635,1524.3347787541406,Dennis Hallman,0.16629674632797908,1422.6679002887695,1462.4414088939325,483,4
Clay Guida,0.5262611285402309,1557.5906482244425,1574.9898977834468,Rafael Dos Anjos,0.4737388714597691,1548.458193909129,1526.2087290799109,483,1
Dustin Hazelett,0.46169484302956904,1547.0475532939345,1527.0650609547538,Rick Story,0.5383051569704309,1560.3822566383626,1582.408347734104,483,6
Johny Hendricks,0.6270736137052005,1569.7793585788381,1587.7826445812475,Charlie Brenneman,0.37292638629479946,1524.6402758007582,1506.3538606023922,483,0
Jon Fitch,0.5789451155958331,1661.1080776522524,1674.1604285402357,Thiago Alves,0.42105488440416694,1633.4483407425735,1619.1545773576179,483,2
Matt Hughes,0.6472736096380922,1622.3751543674045,1628.0817772865921,Ricardo Almeida,0.3527263903619078,1569.6451650702245,1554.378907498484,483,1
Rodney Wallace,0.23788812483754648,1451.6762577706108,1440.0891598302485,Phil Davis,0.7621118751624535,1552.805450937186,1564.3925488775483,483,4
Roy Nelson,0.3555425271765853,1553.4509577929273,1536.1331278795071,Junior Dos Santos,0.6444574728234147,1605.111499571759,1621.8097935693174,483,4
Stefan Struve,0.5780645858100882,1527.3460770821373,1547.1625576873546,Christian Morecraft,0.42193541418991176,,1479.206790048507,483,0
Todd Brown,0.4978533029134773,,1475.465514615787,Tim Boetsch,0.5021466970865227,1500.7458435419876,1524.4969474753398,483,4
Andre Winner,0.4506763319528069,1527.874168422452,1506.1174486063078,Nik Lentz,0.5493236680471931,1545.0668805032194,1566.8236003193635,486,4
Dan Miller,0.4770797307551577,1496.3899766175327,1520.449527974664,John Salter,0.5229202692448423,1504.3588787449341,1478.888383406512,486,1
Demian Maia,0.7137526194682264,1586.5052754126364,1598.8942725499087,Mario Miranda,0.28624738053177357,1507.1440366114612,1493.201447271792,486,2
Frankie Edgar,0.5406996766440225,1635.2450878423342,1655.1239436090991,BJ Penn,0.4593003233559775,1621.0732161055225,1611.8919883017606,486,2
Joe Lauzon,0.6901394482106956,1547.498999065387,1561.3794073085087,Gabe Ruediger,0.3098605517893044,1477.944886591685,1462.7508994890002,486,1
Kenny Florian,0.46798003098207414,1635.2263288832853,1622.1197805780732,Gray Maynard,0.5320199690179259,1646.3664512275,1666.620971123426,486,4
Mike Pierce,0.6188494878366982,1542.0977056344593,1560.4980171506745,Amilcar Alves,0.38115051216330176,,1481.216692517392,486,1
Nate Diaz,0.4831648327746731,1565.8821787233537,1586.164001705117,Marcus Davis,0.5168351672253269,1571.7335267822411,1555.7120668639682,486,1
Nick Osipczak,0.5788293820386514,1527.6185004629772,1499.675101190602,Greg Soto,0.4211706179613486,1500.0,1528.3828519460276,486,4
Randy Couture,0.698084483351083,1572.8045102233166,1578.8396793596896,James Toney,0.301915516648917,,1485.1214368024846,486,1
Brian Foster,0.5702855479219143,1480.2853827825538,1501.030152968954,Forrest Petz,0.4297144520780857,1455.7029016092947,1435.931748076454,488,0
Cole Miller,0.44464326749095806,1549.8819860520314,1574.7595579897247,Ross Pearson,0.5553567325090419,1569.1940500994774,1542.3838096440859,488,1
Efrain Escudero,0.543671512712753,1543.9091034902217,1517.9721487116221,Charles Oliveira,0.45632848728724695,1528.6973042782781,1555.3561929446598,488,5
Jared Hamman,0.5003944468570444,1500.0142286740534,1475.640925178952,Kyle Kingsbury,0.4996055531429556,1499.8771837708885,1524.2504872659897,488,4
Jim Miller,0.6387350660155321,1609.7914589159395,1625.9745604391003,Gleison Tibau,0.3612649339844679,1560.2924688771225,1547.0241070812153,488,2
Nate Marquardt,0.5856384235557918,1595.5492530486117,1610.7677223585076,Rousimar Palhares,0.41436157644420823,1565.4992358021561,1546.0384655823373,488,0
Rich Attonito,0.570448599558301,1524.6402758007582,1545.7032939893054,Rafael Natal,0.42955140044169904,,1478.8314700450292,488,2
TJ Waldburger,,,1524.6402758007582,David Mitchell,,,1475.3597241992418,488,2
Tomasz Drwal,0.6281405685970747,1527.232387557981,1497.7313431413786,David Branch,0.3718594314029253,1481.696779074018,1512.4976010657977,488,4
Yves Edwards,0.5871109571598451,1530.9160865078125,1547.118820007839,John Gunderson,0.41288904284015493,1500.3387209461496,1480.2276465444386,488,2
CB Dollaway,0.7268507279525069,1553.1852032747622,1565.75279593756,Joe Doerksen,0.27314927204749306,1468.1761668177182,1455.940264617722,490,1
Frank Mir,0.5955411638725193,1569.0755689965624,1578.135859779155,Mirko Filipovic,0.4044588361274807,1535.4680774878818,1517.350076565955,490,0
Mark Hunt,,,1475.3597241992418,Sean McCorkle,,,1524.6402758007582,490,5
Matt Mitrione,0.5189295293550702,1548.5771221727935,1572.0091899289528,Joey Beltran,0.4810704706449298,1541.9971851623413,1518.565117406182,490,2
Matt Serra,0.5269651528108262,1549.8061343549418,1533.4706533167398,Chris Lytle,0.47303484718917377,1540.4283819754658,1552.2329393006878,490,4
Melvin Guillard,0.544224851274405,1552.4133129411375,1569.1527996778564,Jeremy Stephens,0.455775148725595,1537.0077673616147,1518.1234536235588,490,2
Rogerio Nogueira,0.4307464063660224,1560.0587874352336,1539.0779133313636,Ryan Bader,0.5692535936339775,1584.2756110447954,1604.8252440524432,490,4
Sean Sherk,0.4163568608016306,1567.2217005933696,1590.125224936134,Evan Dunham,0.5836431391983694,1596.5580324467019,1568.7141499657264,490,2
Steve Lopez,0.5067210503188698,1482.851353601491,1458.0043278709006,Waylon Lowe,0.4932789496811302,1480.51608088832,1505.3631066189103,490,4
TJ Grant,0.5744374846444221,1504.3268506253366,1524.6291755736672,Julio Paulino,0.4255625153555779,1478.2709696962577,1457.4035461653805,490,2
Thiago Tavares,0.5456337244176708,1515.8990231985497,1535.564329749146,Pat Audinwood,0.4543662755823292,,1477.6085793101763,490,1
Cheick Kongo,0.5751061503571481,1554.4055351254094,1551.8558686051429,Travis Browne,0.42489384964285193,1528.1120216465456,1531.7948456564725,493,3
Cyrille Diabate,0.5834413095701501,1529.9862860927033,1501.377288653074,Alexander Gustafsson,0.41655869042984994,1500.7220908897546,1529.1404560395883,493,5
Dan Hardy,0.6784904238105129,1602.6486594645103,1570.782900222469,Carlos Condit,0.32150957618948706,1537.7786975700892,1570.5333043736434,493,6
James McSweeney,0.4904119874750445,1496.668374846012,1472.7812987934278,Fabio Maldonado,0.5095880125249554,,1524.1677732547662,493,6
James Wilks,0.5027524189454874,1522.6760640166005,1498.4053341371555,Claude Patrick,0.4972475810545126,1521.7197660689515,1546.3721902810385,493,4
John Hathaway,0.742945354954289,1595.7395587314065,1560.295840192118,Mike Pyle,0.25705464504571096,1503.553275599716,1538.9969941390045,493,4
Michael Bisping,0.6875145480929882,1577.2907209250677,1587.8988228049934,Yoshihiro Akiyama,0.3124854519070118,1508.800303056617,1493.5797049765001,493,2
Paul Sass,0.5815627878410004,,1520.6208166257961,Mark Holst,0.41843721215899965,1471.406738036142,1450.8887031713805,493,1
Rob Broughton,,,1524.6402758007582,Vinicius Queiroz,,,1475.3597241992418,493,1
Spencer Fisher,0.6157369031851793,1540.9533009292506,1552.8651370311584,Curt Warburton,0.38426309681482074,,1481.0633026288588,493,2
Brendan Schaub,0.45766794438028535,1525.4653807472969,1551.6468456809098,Gabriel Gonzaga,0.5423320556197146,1540.2083367590208,1520.2898302820267,494,2
Brock Lesnar,0.44018204729789406,1603.6036027675825,1582.9301567621296,Cain Velasquez,0.5598179527021059,1624.4865019009103,1644.7392692850183,494,6
Chris Camozzi,0.570448599558301,1524.6402758007582,1545.7032939893054,Dongi Yang,0.42955140044169904,,1478.8314700450292,494,2
Court McGee,0.628026235682866,1524.6402758007582,1542.8799792574753,Ryan Jensen,0.371973764317134,1479.1471804100681,1462.0326747914244,494,1
Diego Sanchez,0.6108605731427016,1593.5752727200463,1604.473760599678,Paulo Thiago,0.3891394268572984,1554.4079006410302,1536.1317056460014,494,2
Jake Shields,0.2656823482998168,,1536.1875789265152,Martin Kampmann,0.7343176517001833,1588.3042533556943,1559.487908090098,494,2
Jon Madsen,0.7560212327867314,1558.9211443605932,1570.6993925245176,Gilbert Yvel,0.2439787672132686,1460.6847523128858,1448.8009902587708,494,0
