upp_low,temp_f_id,name f1,name f2,tau
0,4078,Wu Yanan,Gina Mazany,864
0,4079,Wulijiburen,Rolando Dy,864
1,4071,Yan Xiaonan,Kailin Curran,864
0,4080,Zabit Magomedsharipov,Sheymon Moraes,864
1,4072,Zak Ottow,Li Jingliang,864
1,4102,Abdul Razak Alhassan,Sabah Homasi,865
0,4081,Alex Oliveira,Yancy Medeiros,865
0,4082,Alistair Overeem,Francis Ngannou,865
1,4098,Allen Crowder,Justin Willis,865
0,4083,Amanda Cooper,Angela Magana,865
0,4084,Andrew Sanchez,Ryan Janes,865
1,4083,Angela Magana,Amanda Cooper,865
0,4085,Ariel Beck,Shana Dobson,865
0,4086,Barb Honchak,Lauren Murphy,865
1,4097,Brett Johns,Joe Soto,865
0,4087,Charles Oliveira,Paul Felder,865
0,4088,Christina Marks,Montana De La Rosa,865
1,4093,Cortney Casey,Felice Herrig,865
0,4089,David Teymur,Drakkar Klose,865
0,4090,DeAnna Bennett,Melinda Fabian,865
1,4096,Dominick Reyes,Jeremy Kimball,865
1,4089,Drakkar Klose,David Teymur,865
0,4091,Eddie Alvarez,Justin Gaethje,865
1,4094,Emily Whitmire,Gillian Robertson,865
0,4092,Eric Spicely,Gerald Meerschaert,865
0,4093,Felice Herrig,Cortney Casey,865
1,4082,Francis Ngannou,Alistair Overeem,865
1,4092,Gerald Meerschaert,Eric Spicely,865
0,4094,Gillian Robertson,Emily Whitmire,865
0,4095,Henry Cejudo,Sergio Pettis,865
0,4096,Jeremy Kimball,Dominick Reyes,865
0,4097,Joe Soto,Brett Johns,865
1,4100,Jose Aldo,Max Holloway,865
1,4091,Justin Gaethje,Eddie Alvarez,865
0,4098,Justin Willis,Allen Crowder,865
0,4099,Karine Gevorgyan,Rachael Ostovich,865
1,4086,Lauren Murphy,Barb Honchak,865
0,4100,Max Holloway,Jose Aldo,865
1,4090,Melinda Fabian,DeAnna Bennett,865
1,4104,Michelle Waterson-Gomez,Tecia Pennington,865
1,4088,Montana De La Rosa,Christina Marks,865
0,4101,Nicco Montano,Roxanne Modafferi,865
1,4087,Paul Felder,Charles Oliveira,865
1,4099,Rachael Ostovich,Karine Gevorgyan,865
1,4101,Roxanne Modafferi,Nicco Montano,865
1,4084,Ryan Janes,Andrew Sanchez,865
0,4102,Sabah Homasi,Abdul Razak Alhassan,865
0,4103,Sean O'Malley,Terrion Ware,865
1,4095,Sergio Pettis,Henry Cejudo,865
1,4085,Shana Dobson,Ariel Beck,865
0,4104,Tecia Pennington,Michelle Waterson-Gomez,865
1,4103,Terrion Ware,Sean O'Malley,865
1,4081,Yancy Medeiros,Alex Oliveira,865
0,4105,Albert Morales,Benito Lopez,866
0,4106,Alejandro Perez,Iuri Alcantara,866
1,4109,Alex Perez,Carls John De Tomas,866
0,4107,Alexis Davis,Liz Carmouche,866
1,4116,Aljamain Sterling,Marlon Moraes,866
1,4115,Andre Soukhamthath,Luke Sanders,866
0,4108,Antonio Braga Neto,Trevin Giles,866
1,4105,Benito Lopez,Albert Morales,866
1,4111,Brian Ortega,Cub Swanson,866
0,4109,Carls John De Tomas,Alex Perez,866
0,4110,Chris Gruetzemacher,Davi Ramos,866
0,4111,Cub Swanson,Brian Ortega,866
1,4117,Darrell Horcher,Scott Holtzman,866
1,4110,Davi Ramos,Chris Gruetzemacher,866
0,4112,Eryk Anders,Markus Perez,866
0,4113,Frankie Saenz,Merab Dvalishvili,866
1,4114,Gabriel Benitez,Jason Knight,866
1,4106,Iuri Alcantara,Alejandro Perez,866
0,4114,Jason Knight,Gabriel Benitez,866
1,4107,Liz Carmouche,Alexis Davis,866
0,4115,Luke Sanders,Andre Soukhamthath,866
1,4112,Markus Perez,Eryk Anders,866
0,4116,Marlon Moraes,Aljamain Sterling,866
1,4113,Merab Dvalishvili,Frankie Saenz,866
0,4117,Scott Holtzman,Darrell Horcher,866
1,4108,Trevin Giles,Antonio Braga Neto,866
1,4122,Abel Trujillo,John Makdessi,867
0,4118,Alessio Di Chirico,Oluwale Bamgbose,867
0,4119,Chad Laprise,Galore Bofando,867
1,4125,Danny Roberts,Nordine Taleb,867
1,4124,Darren Stewart,Julian Marquez,867
1,4123,Erick Silva,Jordan Mein,867
1,4119,Galore Bofando,Chad Laprise,867
0,4120,Glover Teixeira,Misha Cirkunov,867
1,4121,Jan Blachowicz,Jared Cannonier,867
0,4121,Jared Cannonier,Jan Blachowicz,867
0,4122,John Makdessi,Abel Trujillo,867
0,4123,Jordan Mein,Erick Silva,867
1,4126,Josh Emmett,Ricardo Lamas,867
0,4124,Julian Marquez,Darren Stewart,867
1,4128,Mike Perry,Santiago Ponzinibbio,867
1,4120,Misha Cirkunov,Glover Teixeira,867
0,4125,Nordine Taleb,Danny Roberts,867
1,4118,Oluwale Bamgbose,Alessio Di Chirico,867
1,4127,Rafael Dos Anjos,Robbie Lawler,867
0,4126,Ricardo Lamas,Josh Emmett,867
0,4127,Robbie Lawler,Rafael Dos Anjos,867
0,4128,Santiago Ponzinibbio,Mike Perry,867
1,4131,Carla Esparza,Cynthia Calvillo,869
0,4129,Carlos Condit,Neil Magny,869
0,4130,Cristiane Justino,Holly Holm,869
0,4131,Cynthia Calvillo,Carla Esparza,869
0,4132,Dan Hooker,Marc Diakiese,869
1,4133,Edson Barboza,Khabib Nurmagomedov,869
1,4130,Holly Holm,Cristiane Justino,869
0,4133,Khabib Nurmagomedov,Edson Barboza,869
0,4134,Louis Smolka,Matheus Nicolau,869
1,4132,Marc Diakiese,Dan Hooker,869
1,4137,Mark De La Rosa,Tim Elliott,869
0,4135,Marvin Vettori,Omari Akhmedov,869
1,4134,Matheus Nicolau,Louis Smolka,869
0,4136,Myles Jury,Ricky Glenn,869
1,4129,Neil Magny,Carlos Condit,869
1,4135,Omari Akhmedov,Marvin Vettori,869
1,4136,Ricky Glenn,Myles Jury,869
0,4137,Tim Elliott,Mark De La Rosa,869
1,4140,Alex White,James Krause,871
0,4138,Danielle Taylor,JJ Aldrich,871
0,4139,Darren Elkins,Michael Johnson,871
1,4141,Dooho Choi,Jeremy Stephens,871
1,4143,Emil Meek,Kamaru Usman,871
1,4144,Guido Cannetti,Kyung Ho Kang,871
1,4148,Irene Aldana,Talita Bernardo,871
1,4138,JJ Aldrich,Danielle Taylor,871
0,4140,James Krause,Alex White,871
0,4141,Jeremy Stephens,Dooho Choi,871
1,4142,Jessica Eye,Kalindra Faria,871
1,4147,Jessica-Rose Clark,Paige VanZant,871
0,4142,Kalindra Faria,Jessica Eye,871
0,4143,Kamaru Usman,Emil Meek,871
0,4144,Kyung Ho Kang,Guido Cannetti,871
0,4145,Mads Burnell,Mike Santiago,871
1,4146,Marco Polo Reyes,Matt Frevola,871
0,4146,Matt Frevola,Marco Polo Reyes,871
1,4139,Michael Johnson,Darren Elkins,871
1,4145,Mike Santiago,Mads Burnell,871
0,4147,Paige VanZant,Jessica-Rose Clark,871
0,4148,Talita Bernardo,Irene Aldana,871
1,4157,Abdul Razak Alhassan,Sabah Homasi,872
1,4152,Alexandre Pantoja,Dustin Ortiz,872
1,4155,Brandon Davis,Kyle Bochniak,872
0,4149,Calvin Kattar,Shane Burgos,872
0,4150,Dan Ige,Julio Arce,872
0,4151,Daniel Cormier,Volkan Oezdemir,872
0,4152,Dustin Ortiz,Alexandre Pantoja,872
1,4156,Enrique Barzola,Matt Bessette,872
1,4153,Francimar Barroso,Gian Villante,872
1,4158,Francis Ngannou,Stipe Miocic,872
0,4153,Gian Villante,Francimar Barroso,872
1,4154,Gleison Tibau,Islam Makhachev,872
0,4154,Islam Makhachev,Gleison Tibau,872
1,4150,Julio Arce,Dan Ige,872
0,4155,Kyle Bochniak,Brandon Davis,872
0,4156,Matt Bessette,Enrique Barzola,872
1,4159,Rob Font,Thomas Almeida,872
0,4157,Sabah Homasi,Abdul Razak Alhassan,872
1,4149,Shane Burgos,Calvin Kattar,872
0,4158,Stipe Miocic,Francis Ngannou,872
0,4159,Thomas Almeida,Rob Font,872
1,4151,Volkan Oezdemir,Daniel Cormier,872
1,4161,Andre Fili,Dennis Bermudez,873
0,4160,Austin Arnett,Cory Sandhagen,873
1,4160,Cory Sandhagen,Austin Arnett,873
0,4161,Dennis Bermudez,Andre Fili,873
1,4164,Derek Brunson,Jacare Souza,873
0,4162,Drew Dober,Frank Camacho,873
0,4163,Erik Koch,King Green,873
1,4162,Frank Camacho,Drew Dober,873
1,4169,George Sullivan,Niko Price,873
1,4168,Godofredo Pepey,Mirsad Bektic,873
1,4165,Gregor Gillespie,Jordan Rinaldi,873
0,4164,Jacare Souza,Derek Brunson,873
1,4166,Ji Yeon Kim,Justine Kish,873
1,4171,Joaquim Silva,Vinc Pichel,873
0,4165,Jordan Rinaldi,Gregor Gillespie,873
1,4170,Juliana Lima,Randa Markos,873
0,4166,Justine Kish,Ji Yeon Kim,873
0,4167,Katlyn Cerminara,Mara Romero Borella,873
1,4163,King Green,Erik Koch,873
1,4167,Mara Romero Borella,Katlyn Cerminara,873
0,4168,Mirsad Bektic,Godofredo Pepey,873
0,4169,Niko Price,George Sullivan,873
0,4170,Randa Markos,Juliana Lima,873
0,4171,Vinc Pichel,Joaquim Silva,873
0,4172,Alan Patrick,Damir Hadzovic,874
1,4180,Anthony Smith,Thiago Santos,874
1,4172,Damir Hadzovic,Alan Patrick,874
0,4173,Deiveson Figueiredo,Joseph Morales,874
1,4178,Desmond Green,Michel Prazeres,874
0,4174,Douglas Silva de Andrade,Marlon Vera,874
1,4176,Eryk Anders,Lyoto Machida,874
0,4175,Iuri Alcantara,Joe Soto,874
1,4175,Joe Soto,Iuri Alcantara,874
1,4173,Joseph Morales,Deiveson Figueiredo,874
0,4176,Lyoto Machida,Eryk Anders,874
0,4177,Maia Stevenson,Polyana Viana,874
1,4181,Marcelo Golm,Timothy Johnson,874
1,4174,Marlon Vera,Douglas Silva de Andrade,874
0,4178,Michel Prazeres,Desmond Green,874
1,4177,Polyana Viana,Maia Stevenson,874
1,4182,Priscila Cachoeira,Valentina Shevchenko,874
0,4179,Sergio Moraes,Tim Means,874
0,4180,Thiago Santos,Anthony Smith,874
1,4179,Tim Means,Sergio Moraes,874
0,4181,Timothy Johnson,Marcelo Golm,874
0,4182,Valentina Shevchenko,Priscila Cachoeira,874
0,4183,Alexander Volkanovski,Jeremy Kennedy,875
1,4186,Ben Nguyen,Jussier Formiga,875
1,4188,Curtis Blaydes,Mark Hunt,875
1,4191,Cyril Asker,Tai Tuivasa,875
1,4187,Daichi Abe,Luke Jumeau,875
0,4184,Damien Brown,Dong Hyun Ma,875
1,4184,Dong Hyun Ma,Damien Brown,875
1,4189,Israel Adesanya,Rob Wilkinson,875
0,4185,Jake Matthews,Li Jingliang,875
1,4183,Jeremy Kennedy,Alexander Volkanovski,875
1,4192,Jose Quinonez,Teruto Ishihara,875
0,4186,Jussier Formiga,Ben Nguyen,875
1,4185,Li Jingliang,Jake Matthews,875
0,4187,Luke Jumeau,Daichi Abe,875
1,4194,Luke Rockhold,Yoel Romero,875
0,4188,Mark Hunt,Curtis Blaydes,875
1,4190,Mizuto Hirota,Ross Pearson,875
0,4189,Rob Wilkinson,Israel Adesanya,875
0,4190,Ross Pearson,Mizuto Hirota,875
1,4193,Saparbeg Safarov,Tyson Pedro,875
0,4191,Tai Tuivasa,Cyril Asker,875
0,4192,Teruto Ishihara,Jose Quinonez,875
0,4193,Tyson Pedro,Saparbeg Safarov,875
0,4194,Yoel Romero,Luke Rockhold,875
1,4200,Alex Morono,Joshua Burkman,876
1,4205,Brandon Davis,Steven Peterson,876
1,4197,Brian Camozzi,Geoff Neal,876
1,4206,Curtis Millender,Thiago Alves,876
0,4195,Derrick Lewis,Marcin Tybura,876
1,4199,Diego Ferreira,Jared Gordon,876
0,4196,Donald Cerrone,Yancy Medeiros,876
1,4198,Francisco Trinaldo,James Vick,876
0,4197,Geoff Neal,Brian Camozzi,876
0,4198,James Vick,Francisco Trinaldo,876
0,4199,Jared Gordon,Diego Ferreira,876
1,4202,Joby Sanchez,Robert Sanchez,876
0,4200,Joshua Burkman,Alex Morono,876
1,4204,Lucie Pudilova,Sarah Moras,876
1,4195,Marcin Tybura,Derrick Lewis,876
0,4201,Oskar Piechota,Tim Williams,876
0,4202,Robert Sanchez,Joby Sanchez,876
0,4203,Sage Northcutt,Thibault Gouti,876
0,4204,Sarah Moras,Lucie Pudilova,876
0,4205,Steven Peterson,Brandon Davis,876
0,4206,Thiago Alves,Curtis Millender,876
1,4203,Thibault Gouti,Sage Northcutt,876
1,4201,Tim Williams,Oskar Piechota,876
1,4196,Yancy Medeiros,Donald Cerrone,876
1,4208,Alan Jouban,Ben Saunders,877
0,4207,Albert Morales,Manny Bermudez,877
1,4209,Alex Perez,Eric Shelton,877
1,4212,Angela Hill,Maryna Moroz,877
0,4208,Ben Saunders,Alan Jouban,877
1,4216,Brian Kelleher,Renan Barao,877
0,4209,Eric Shelton,Alex Perez,877
1,4214,Ilir Latifi,Ovince Saint Preux,877
1,4211,Jeremy Stephens,Josh Emmett,877
0,4210,Jessica Andrade,Tecia Pennington,877
0,4211,Josh Emmett,Jeremy Stephens,877
1,4207,Manny Bermudez,Albert Morales,877
1,4217,Marcin Prachnio,Sam Alvey,877
1,4218,Marion Reneau,Sara McMann,877
0,4212,Maryna Moroz,Angela Hill,877
1,4213,Max Griffin,Mike Perry,877
0,4213,Mike Perry,Max Griffin,877
0,4214,Ovince Saint Preux,Ilir Latifi,877
0,4215,Rani Yahya,Russell Doane,877
0,4216,Renan Barao,Brian Kelleher,877
1,4215,Russell Doane,Rani Yahya,877
0,4217,Sam Alvey,Marcin Prachnio,877
0,4218,Sara McMann,Marion Reneau,877
1,4210,Tecia Pennington,Jessica Andrade,877
1,4226,Adam Milstead,Jordan Johnson,878
1,4220,Alexander Hernandez,Beneil Dariush,878
1,4228,Andre Soukhamthath,Sean O'Malley,878
1,4229,Andrei Arlovski,Stefan Struve,878
0,4219,Ashley Yoder,Mackenzie Dern,878
0,4220,Beneil Dariush,Alexander Hernandez,878
1,4224,Brian Ortega,Frankie Edgar,878
0,4221,Bryan Caraway,Cody Stamann,878
0,4222,Cat Zingano,Ketlen Vieira,878
1,4221,Cody Stamann,Bryan Caraway,878
0,4223,Cristiane Justino,Yana Santos,878
0,4224,Frankie Edgar,Brian Ortega,878
0,4225,John Dodson,Pedro Munhoz,878
0,4226,Jordan Johnson,Adam Milstead,878
1,4222,Ketlen Vieira,Cat Zingano,878
1,4219,Mackenzie Dern,Ashley Yoder,878
0,4227,Mike Pyle,Zak Ottow,878
1,4225,Pedro Munhoz,John Dodson,878
0,4228,Sean O'Malley,Andre Soukhamthath,878
0,4229,Stefan Struve,Andrei Arlovski,878
1,4223,Yana Santos,Cristiane Justino,878
1,4227,Zak Ottow,Mike Pyle,878
1,4232,Alexander Volkov,Fabricio Werdum,880
1,4234,Charles Byrd,John Phillips,880
0,4230,Danny Henry,Hakeem Dawodu,880
0,4231,Danny Roberts,Oliver Enkamp,880
1,4236,Dmitry Sosnovskiy,Mark Godbeer,880
0,4232,Fabricio Werdum,Alexander Volkov,880
1,4230,Hakeem Dawodu,Danny Henry,880
1,4233,Jan Blachowicz,Jimi Manuwa,880
0,4233,Jimi Manuwa,Jan Blachowicz,880
0,4234,John Phillips,Charles Byrd,880
1,4238,Kajan Johnson,Stevie Ray,880
0,4235,Leon Edwards,Peter Sobotta,880
1,4237,Magomed Ankalaev,Paul Craig,880
0,4236,Mark Godbeer,Dmitry Sosnovskiy,880
1,4231,Oliver Enkamp,Danny Roberts,880
0,4237,Paul Craig,Magomed Ankalaev,880
1,4235,Peter Sobotta,Leon Edwards,880
0,4238,Stevie Ray,Kajan Johnson,880
1,4239,Terrion Ware,Tom Duquesnoy,880
0,4239,Tom Duquesnoy,Terrion Ware,880
1,4245,Al Iaquinta,Khabib Nurmagomedov,883
1,4240,Ashlee Evans-Smith,Bec Rawlings,883
0,4240,Bec Rawlings,Ashlee Evans-Smith,883
1,4246,Calvin Kattar,Renato Moicano,883
1,4243,Chris Gruetzemacher,Joe Lauzon,883
0,4241,Devin Clark,Mike Rodriguez,883
0,4242,Evan Dunham,Olivier Aubin-Mercier,883
1,4244,Felice Herrig,Karolina Kowalkiewicz,883
1,4247,Joanna Jedrzejczyk,Rose Namajunas,883
0,4243,Joe Lauzon,Chris Gruetzemacher,883
0,4244,Karolina Kowalkiewicz,Felice Herrig,883
0,4245,Khabib Nurmagomedov,Al Iaquinta,883
1,4248,Kyle Bochniak,Zabit Magomedsharipov,883
1,4241,Mike Rodriguez,Devin Clark,883
1,4242,Olivier Aubin-Mercier,Evan Dunham,883
0,4246,Renato Moicano,Calvin Kattar,883
0,4247,Rose Namajunas,Joanna Jedrzejczyk,883
0,4248,Zabit Magomedsharipov,Kyle Bochniak,883
1,4249,Adam Wieczorek,Arjan Bhullar,884
1,4257,Alejandro Perez,Matthew Lopez,884
1,4250,Alex Oliveira,Carlos Condit,884
1,4261,Antonio Carlos Junior,Tim Boetsch,884
0,4249,Arjan Bhullar,Adam Wieczorek,884
1,4255,Brad Tavares,Krzysztof Jotko,884
0,4250,Carlos Condit,Alex Oliveira,884
1,4258,Cortney Casey,Michelle Waterson-Gomez,884
1,4253,Dan Moret,Gilbert Burns,884
0,4251,Dhiego Lima,Yushin Okami,884
0,4252,Dustin Poirier,Justin Gaethje,884
0,4253,Gilbert Burns,Dan Moret,884
0,4254,Israel Adesanya,Marvin Vettori,884
1,4262,John Moraga,Wilson Reis,884
1,4252,Justin Gaethje,Dustin Poirier,884
0,4255,Krzysztof Jotko,Brad Tavares,884
1,4260,Lauren Mueller,Shana Dobson,884
0,4256,Luke Sanders,Patrick Williams,884
1,4254,Marvin Vettori,Israel Adesanya,884
0,4257,Matthew Lopez,Alejandro Perez,884
0,4258,Michelle Waterson-Gomez,Cortney Casey,884
0,4259,Muslim Salikhov,Ricky Rainey,884
1,4256,Patrick Williams,Luke Sanders,884
1,4259,Ricky Rainey,Muslim Salikhov,884
0,4260,Shana Dobson,Lauren Mueller,884
0,4261,Tim Boetsch,Antonio Carlos Junior,884
0,4262,Wilson Reis,John Moraga,884
1,4251,Yushin Okami,Dhiego Lima,884
1,4272,Alex Garcia,Ryan LaFlare,885
0,4263,Aljamain Sterling,Brett Johns,885
0,4264,Anthony Rocco Martin,Keita Nakamura,885
1,4263,Brett Johns,Aljamain Sterling,885
1,4270,Chase Sherman,Justin Willis,885
0,4265,Corey Anderson,Patrick Cummins,885
1,4268,Cub Swanson,Frankie Edgar,885
1,4269,Dan Hooker,Jim Miller,885
0,4266,David Branch,Thiago Santos,885
0,4267,Edson Barboza,Kevin Lee,885
0,4268,Frankie Edgar,Cub Swanson,885
0,4269,Jim Miller,Dan Hooker,885
0,4270,Justin Willis,Chase Sherman,885
1,4264,Keita Nakamura,Anthony Rocco Martin,885
1,4267,Kevin Lee,Edson Barboza,885
1,4273,Luan Chagas,Siyar Bahadurzada,885
0,4271,Merab Dvalishvili,Ricky Simon,885
1,4265,Patrick Cummins,Corey Anderson,885
1,4271,Ricky Simon,Merab Dvalishvili,885
0,4272,Ryan LaFlare,Alex Garcia,885
0,4273,Siyar Bahadurzada,Luan Chagas,885
1,4266,Thiago Santos,David Branch,885
0,4274,Alberto Mina,Ramazan Emeev,888
0,4275,Aleksei Oleinik,Junior Albini,888
1,4282,Amanda Cooper,Mackenzie Dern,888
0,4276,Amanda Nunes,Raquel Pennington,888
1,4281,Brian Kelleher,John Lineker,888
0,4277,Cezar Ferreira,Karl Roberson,888
0,4278,Davi Ramos,Nick Hein,888
0,4279,Elizeu Zaleski dos Santos,Sean Strickland,888
0,4280,Jacare Souza,Kelvin Gastelum,888
1,4284,Jack Hermansson,Thales Leites,888
1,4283,James Bochnovic,Markus Perez,888
0,4281,John Lineker,Brian Kelleher,888
1,4275,Junior Albini,Aleksei Oleinik,888
1,4277,Karl Roberson,Cezar Ferreira,888
1,4280,Kelvin Gastelum,Jacare Souza,888
1,4285,Lyoto Machida,Vitor Belfort,888
0,4282,Mackenzie Dern,Amanda Cooper,888
0,4283,Markus Perez,James Bochnovic,888
1,4278,Nick Hein,Davi Ramos,888
1,4274,Ramazan Emeev,Alberto Mina,888
1,4276,Raquel Pennington,Amanda Nunes,888
1,4279,Sean Strickland,Elizeu Zaleski dos Santos,888
1,4286,Sultan Aliev,Warlley Alves,888
0,4284,Thales Leites,Jack Hermansson,888
0,4285,Vitor Belfort,Lyoto Machida,888
0,4286,Warlley Alves,Sultan Aliev,888
0,4287,Alexa Grasso,Tatiana Suarez,889
1,4288,Alexandre Pantoja,Brandon Moreno,889
1,4297,Andrea Lee,Veronica Hardy,889
1,4292,Brandon Davis,Enrique Barzola,889
0,4288,Brandon Moreno,Alexandre Pantoja,889
1,4298,Chad Laprise,Vicente Luque,889
0,4289,Claudio Puelles,Felipe Silva,889
0,4290,Demian Maia,Kamaru Usman,889
0,4291,Diego Rivas,Guido Cannetti,889
1,4295,Dominick Reyes,Jared Cannonier,889
0,4292,Enrique Barzola,Brandon Davis,889
1,4289,Felipe Silva,Claudio Puelles,889
1,4294,Frankie Saenz,Henry Briones,889
0,4293,Gabriel Benitez,Humberto Bandenay,889
1,4291,Guido Cannetti,Diego Rivas,889
0,4294,Henry Briones,Frankie Saenz,889
1,4293,Humberto Bandenay,Gabriel Benitez,889
0,4295,Jared Cannonier,Dominick Reyes,889
1,4290,Kamaru Usman,Demian Maia,889
1,4299,Michel Prazeres,Zak Cummings,889
0,4296,Poliana Botelho,Syuri Kondo,889
1,4296,Syuri Kondo,Poliana Botelho,889
1,4287,Tatiana Suarez,Alexa Grasso,889
0,4297,Veronica Hardy,Andrea Lee,889
0,4298,Vicente Luque,Chad Laprise,889
0,4299,Zak Cummings,Michel Prazeres,889
0,4300,Arnold Allen,Mads Burnell,890
0,4301,Brad Scott,Carlo Pedersoli Jr.,890
1,4301,Carlo Pedersoli Jr.,Brad Scott,890
0,4302,Claudio Silva,Nordine Taleb,890
1,4309,Craig White,Neil Magny,890
0,4303,Daniel Kelly,Tom Breese,890
1,4305,Darren Stewart,Eric Spicely,890
1,4310,Darren Till,Stephen Thompson,890
0,4304,Elias Theodorou,Trevor Smith,890
0,4305,Eric Spicely,Darren Stewart,890
0,4306,Gillian Robertson,Molly McCann,890
1,4308,Gina Mazany,Lina Lansberg,890
0,4307,Jason Knight,Makwan Amirkhani,890
0,4308,Lina Lansberg,Gina Mazany,890
1,4300,Mads Burnell,Arnold Allen,890
1,4307,Makwan Amirkhani,Jason Knight,890
1,4306,Molly McCann,Gillian Robertson,890
0,4309,Neil Magny,Craig White,890
1,4302,Nordine Taleb,Claudio Silva,890
0,4310,Stephen Thompson,Darren Till,890
1,4303,Tom Breese,Daniel Kelly,890
1,4304,Trevor Smith,Elias Theodorou,890
0,4311,Belal Muhammad,Chance Rencountre,891
1,4315,Ben Saunders,Jake Ellenberger,891
1,4311,Chance Rencountre,Belal Muhammad,891
1,4322,Daniel Spitz,Walt Harris,891
1,4319,Daniel Teymur,Julio Arce,891
1,4320,David Teymur,Nik Lentz,891
0,4312,Desmond Green,Gleison Tibau,891
0,4313,Gian Villante,Sam Alvey,891
1,4312,Gleison Tibau,Desmond Green,891
0,4314,Gregor Gillespie,Vinc Pichel,891
0,4315,Jake Ellenberger,Ben Saunders,891
0,4316,Jarred Brooks,Jose Torres,891
0,4317,Jimmie Rivera,Marlon Moraes,891
0,4318,Johnny Eduardo,Nathaniel Wood,891
1,4316,Jose Torres,Jarred Brooks,891
0,4319,Julio Arce,Daniel Teymur,891
1,4321,Lauren Murphy,Sijara Eubanks,891
1,4317,Marlon Moraes,Jimmie Rivera,891
1,4318,Nathaniel Wood,Johnny Eduardo,891
0,4320,Nik Lentz,David Teymur,891
1,4313,Sam Alvey,Gian Villante,891
0,4321,Sijara Eubanks,Lauren Murphy,891
1,4314,Vinc Pichel,Gregor Gillespie,891
0,4322,Walt Harris,Daniel Spitz,891
0,4323,Alistair Overeem,Curtis Blaydes,892
0,4324,Andrei Arlovski,Tai Tuivasa,892
1,4332,Anthony Smith,Rashad Evans,892
1,4325,Carla Esparza,Claudia Gadelha,892
1,4326,Charles Oliveira,Clay Guida,892
1,4331,Chris de la Rocha,Rashad Coulter,892
0,4325,Claudia Gadelha,Carla Esparza,892
0,4326,Clay Guida,Charles Oliveira,892
1,4330,Colby Covington,Rafael Dos Anjos,892
1,4323,Curtis Blaydes,Alistair Overeem,892
1,4329,Dan Ige,Mike Santiago,892
0,4327,Holly Holm,Megan Anderson,892
0,4328,Joseph Benavidez,Sergio Pettis,892
1,4327,Megan Anderson,Holly Holm,892
0,4329,Mike Santiago,Dan Ige,892
1,4333,Mirsad Bektic,Ricardo Lamas,892
0,4330,Rafael Dos Anjos,Colby Covington,892
0,4331,Rashad Coulter,Chris de la Rocha,892
0,4332,Rashad Evans,Anthony Smith,892
0,4333,Ricardo Lamas,Mirsad Bektic,892
0,4334,Robert Whittaker,Yoel Romero,892
1,4328,Sergio Pettis,Joseph Benavidez,892
1,4324,Tai Tuivasa,Andrei Arlovski,892
1,4334,Yoel Romero,Robert Whittaker,892
1,4340,Daichi Abe,Li Jingliang,894
0,4335,Donald Cerrone,Leon Edwards,894
0,4336,Felipe Arantes,Song Yadong,894
1,4345,Hector Aldana,Song Kenan,894
1,4344,Jake Matthews,Shinsho Anzai,894
0,4337,Jenel Lausa,Yuta Sasaki,894
1,4338,Jessica Eye,Jessica-Rose Clark,894
0,4338,Jessica-Rose Clark,Jessica Eye,894
0,4339,Ji Yeon Kim,Melinda Fabian,894
1,4335,Leon Edwards,Donald Cerrone,894
0,4340,Li Jingliang,Daichi Abe,894
0,4341,Matt Schnell,Naoki Inoue,894
1,4339,Melinda Fabian,Ji Yeon Kim,894
1,4341,Naoki Inoue,Matt Schnell,894
0,4342,Ovince Saint Preux,Tyson Pedro,894
1,4346,Petr Yan,Teruto Ishihara,894
0,4343,Rolando Dy,Shane Young,894
1,4343,Shane Young,Rolando Dy,894
0,4344,Shinsho Anzai,Jake Matthews,894
0,4345,Song Kenan,Hector Aldana,894
1,4336,Song Yadong,Felipe Arantes,894
0,4346,Teruto Ishihara,Petr Yan,894
1,4342,Tyson Pedro,Ovince Saint Preux,894
0,4347,Viviane Pereira,Yan Xiaonan,894
1,4347,Yan Xiaonan,Viviane Pereira,894
1,4337,Yuta Sasaki,Jenel Lausa,894
0,4348,Alessio Di Chirico,Julian Marquez,896
0,4349,Alex Caceres,Martin Bravo,896
1,4358,Allan Zuniga,John Gunther,896
1,4362,Anthony Pettis,Michael Chiesa,896
1,4367,Barb Honchak,Roxanne Modafferi,896
1,4357,Brad Katona,Jay Cucciniello,896
0,4350,Brad Tavares,Israel Adesanya,896
